doi,reason
10.1007/s11896-024-09693-8,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11113-024-09906-2,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1002/jad.12387,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00221465241260103,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.alcr.2024.100631,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/10659129241268825,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/000312240907400502,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/00111287241264229,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/jad.12382,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/01623532241258759,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.sleepe.2024.100098,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.ypmed.2024.108129,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ssresearch.2024.103062,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0192513X09332967,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1093/ije/dyae121,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/jomf.12994,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1093/aje/kwae314,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s12310-024-09705-2,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/10826084.2024.2392522,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/10775595241277122,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1332/17579597Y2024D000000030,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/ntr/ntp008,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/aje/kwae327,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1093/socpro/spae050,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/socf.13013,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1532-7795.2009.00581.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/07347324.2024.2403352,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.cities.2024.105428,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2024.117328,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.puhe.2024.09.008,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s40615-024-02135-5,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/03014460.2024.2390834,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.57239/PJLSS-2024-22.2.00191,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/ejsp.3110,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/003804070908200403,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.contraception.2024.110568,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.amepre.2024.10.002,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.childyouth.2024.107958,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/jad.12410,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1017/S1355617724000298,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s40615-024-02076-z,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1891/vv-2023-0100,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jpsychores.2024.111893,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jad.2024.09.170,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/08862605241283854,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00031224241292058,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.2105/ajph.2024.307839,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.childyouth.2024.108011,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.chiabu.2024.107125,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/07418820802427866,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.puhe.2024.10.005,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1007/s10896-024-00771-3,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/HPC.0000000000000378,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/FCH.0000000000000415,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/23780231241272675,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/oby.24148,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/0735648X.2024.2422505,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11113-024-09916-0,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/26338076241286904,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11414-024-09917-z,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/eurpub/ckae144.1459,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.childyouth.2024.108072,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11113-024-09922-2,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/13811118.2024.2438213,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/21651434241302287,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/0044118X241296114,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1136/jech-2024-222378,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1525/sp.2009.56.3.425,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2024.117548,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/00220426241304701,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1044/2024_AJSLP-24-00202,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/00221465241291845,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/joop.12558,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11469-024-01410-0,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2025.117700,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1136/jech-2024-223202,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.4284/sej.2009.76.1.67,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.4081/monaldi.2025.3205,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.chiabu.2024.107242,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/01639625.2024.2443080,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11113-024-09933-z,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/10870547241306570,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/13811118.2024.2445244,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/0735648X.2024.2444973,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1002/adaw.20181,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.2105/AJPH.2023.307370,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/002214650905000205,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1530-0277.2008.00881.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1001/jamacardio.2023.2672,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1097/DBP.0b013e3181b33659,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10964-022-01631-3,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1016/j.jcrimjus.2025.102368,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2025.117761,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1017/s0954579424001962,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/0735648X.2025.2458661,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/socpro/spaf004,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.socscimed.2025.117702,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.ijcard.2025.132994,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2024.12.011,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.cities.2025.105734,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1744-6155.2009.00183.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1037/dev0001888,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11113-025-09940-8,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s40865-025-00264-x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/cfs.13272,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2024.12.010,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/DBP.0b013e31819cf544,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jcrimjus.2025.102381,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s40750-025-00258-5,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1177/08862605251321008,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1097/hpc.0000000000000386,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1093/socrel/srp010,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1363/4103309,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s10519-009-9261-4,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1741-3737.2009.00606.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11293-009-9181-y,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1468-5906.2009.01481.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1023/A:1015493316865,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1467-937X.2009.00550.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1353/sof.0.0238,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1001/archpediatrics.2009.95,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/10678280902724002,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1542/peds.2008-3425,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.3982/ECTA7528,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.3945/ajcn.2007.25751,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1353/sof.0.0189,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1741-3737.2009.00646.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0192513X09334906,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1746-1561.2002.tb06533.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1176/appi.ps.60.4.465,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1007/s11113-008-9115-4,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1741-3737.2009.00645.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/0093854809342884,"No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer request error: HTTPSConnectionPool(host='api.springernature.com', port=443): Read timed out. (read timeout=45)"
10.1353/sof.0.0281,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1542/peds.2008-0407,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1017/S0954579409000510,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1530-0277.2008.00810.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1353/dem.0.0043,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/19485560903054762,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/02732170802584393,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1475-6811.2009.01245.x,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1741-3737.2009.00624.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1177/019027250907200205,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1136/jech.2008.075721,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1111/j.1540-6237.2009.00634.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1207/s15327655jchn1602_4,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/1475-682X.00017,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.econlet.2009.09.006,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.3200/GNTP.170.2.101-114,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1086/599861,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1540-6237.2009.00676.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1017/S002238160909094X,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1111/j.1532-7795.2009.00591.x,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.1080/14459790902915332,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.econedurev.2008.11.001,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.2105/AJPH.2008.147835,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1080/00221320903218331,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1108/S1479-3539(2002)0000013002,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1038/oby.2009.451,PMC parse failed: PMC XML has no sections or usable text | Springer err: Springer HTTP 429
10.2202/1558-9544.1180,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
10.1016/j.jadohealth.2009.02.004,No PMC: EuropePMC: no PMCID | idconv: no PMCID | Springer err: Springer HTTP 429
